S2ID|Name|Instrument|IssuerID|ISOCountryCode|ISOCurrencyCode|RootID|StartDate|EndDate
AUSDPQ2|MINERAL DEPOSITS LIMITED (DETACHED)|STOCK|A26438|AUS|AUD|AUSDPQ2|20101124|20101207
AUSDPR1|JERVOIS MINING NL|STOCK|A55694|AUS|AUD|AUSDPR1|20020131|20751231
AUSDPS1|GIRALIA RESOURCES NL|STOCK|A17406|AUS|AUD|AUSDPS1|20020131|20110407
AUSDPT1|ALCASTON MINING NL|STOCK|A05139|AUS|AUD|AUSDPT1|20020131|20061228
AUSDPT1|GOLDEN RIM RESOURCES LTD|STOCK|A05139|AUS|AUD|AUSDPT1|20061229|20751231
AUSDPU1|RANGE RESOURCES LTD|STOCK|A55695|AUS|AUD|AUSDPU1|20020131|20020730
AUSDPU1|RANGE RESOURCES LIMITED|STOCK|A55695|AUS|AUD|AUSDPU1|20020731|20751231
AUSDPV1|MAGNA PACIFIC HLD LTD|STOCK|A25104|AUS|AUD|AUSDPV1|20020131|20020730
AUSDPV1|MAGNA PACIFIC (HOLDINGS) LIMITED|STOCK|A25104|AUS|AUD|AUSDPV1|20020731|20070927
AUSDPW1|OFM INVESTMENT GRP LTD|STOCK|A29058|AUS|AUD|AUSDPW1|20020319|20020730
AUSDPW1|OFM INVESTMENT GROUP LIMITED|STOCK|A29058|AUS|AUD|AUSDPW1|20020731|20061030
AUSDPW1|OVER FIFTY GROUP LIMITED|STOCK|A29058|AUS|AUD|AUSDPW1|20061031|20110314
AUSDPW1|CENTURIA CAPITAL|STOCK|A29058|AUS|AUD|AUSDPW1|20110315|20751231
AUSDPX1|HAVILAH RESOURCES NL|STOCK|A18735|AUS|AUD|AUSDPX1|20020315|20751231
AUSDPY1|COOPER ENERGY NL|STOCK|A11861|AUS|AUD|AUSDPY1|20020312|20751231
AUSDPZ1|HOME BUILDING SOC LTD|STOCK|A19478|AUS|AUD|AUSDPZ1|20020228|20020730
AUSDPZ1|HOME BUILDING SOCIETY LIMITED|STOCK|A19478|AUS|AUD|AUSDPZ1|20020731|20071230
AUSDQA1|EAGLE BAY RESOURCES NL|STOCK|A14059|AUS|AUD|AUSDQA1|20020228|20081030
AUSDQA1|STRATEGIC ENERGY RESOURCES LIMITED|STOCK|A14059|AUS|AUD|AUSDQA1|20081031|20751231
AUSDQB1|AUST RURAL GROUP LTD|STOCK|A55696|AUS|AUD|AUSDQB1|20020228|20020730
AUSDQB1|AUSTRALIAN RURAL GROUP LIMITED|STOCK|A55696|AUS|AUD|AUSDQB1|20020731|20080704
AUSDQC1|PARAMOUNT AUST LTD|STOCK|A08139|AUS|AUD|AUSDQC1|20020228|20020627
AUSDQC1|CLEARWATER GROUP LIMIT|STOCK|A08139|AUS|AUD|AUSDQC1|20020628|20020730
AUSDQC1|CLEARWATER GROUP LIMITED|STOCK|A08139|AUS|AUD|AUSDQC1|20020731|20031030
AUSDQC1|QRSCIENCES HOLDINGS LIMITED|STOCK|A08139|AUS|AUD|AUSDQC1|20031031|20101207
AUSDQC1|Q TECHNOLOGY GROUP|STOCK|A08139|AUS|AUD|AUSDQC1|20101208|20751231
AUSDQD1|SUNVEST CORP LTD|STOCK|A55697|AUS|AUD|AUSDQD1|20020228|20020730
AUSDQD1|SUNVEST CORPORATION LIMITED|STOCK|A55697|AUS|AUD|AUSDQD1|20020731|20751231
AUSDQE1|PRUDENTIAL INVESTM LTD|STOCK|A55698|AUS|AUD|AUSDQE1|20020228|20020730
AUSDQE1|PRUDENTIAL INVESTMENT COMPANY OF AUSTRALIA LIMITED|STOCK|A55698|AUS|AUD|AUSDQE1|20020731|20031119
AUSDQF1|MACQUARIE AIRPORTS|STOCK|A25032|AUS|AUD|AUSDQF1|20020329|20091029
AUSDQF1|MAP GROUP|STOCK|A25032|AUS|AUD|AUSDQF1|20091030|20111220
AUSDQF1|SYDNEY AIRPORT|STOCK|A25032|AUS|AUD|AUSDQF1|20111221|20751231
AUSDQG1|IATIA LIMITED|STOCK|A19936|AUS|AUD|AUSDQG1|20020408|20751231
AUSDQH1|NOVA HEALTH LIMITED|STOCK|A28805|AUS|AUD|AUSDQH1|20020412|20050610
AUSDQI1|AVOCA RESOURCES LTD|STOCK|A07039|AUS|AUD|AUSDQI1|20020412|20020730
AUSDQI1|AVOCA RESOURCES LIMITED|STOCK|A07039|AUS|AUD|AUSDQI1|20020731|20110221
AUSDQJ1|SFE CORPORATION LTD|STOCK|A34130|AUS|AUD|AUSDQJ1|20020415|20020730
AUSDQJ1|SFE CORPORATION LIMITED|STOCK|A34130|AUS|AUD|AUSDQJ1|20020731|20060727
AUSDQK1|FOX RESOURCES LTD|STOCK|A16485|AUS|AUD|AUSDQK1|20020425|20020730
AUSDQK1|FOX RESOURCES LIMITED|STOCK|A16485|AUS|AUD|AUSDQK1|20020731|20751231
AUSDQL1|ABELLE LIMITED|STOCK|A04230|AUS|AUD|AUSDQL1|20020429|20040702
AUSDQM1|VIEW RESOURCES LTD|STOCK|A35267|AUS|AUD|AUSDQM1|20020429|20121009
AUSDQM1|CELSIUS COAL LTD|STOCK|A35267|AUS|AUD|AUSDQM1|20121010|20751231
AUSDQN1|PACIFIC ENERGY LTD|STOCK|A06145|AUS|AUD|AUSDQN1|20010814|20020730
AUSDQN1|PACIFIC ENERGY LIMITED|STOCK|A06145|AUS|AUD|AUSDQN1|20020731|20030519
AUSDQN1|PACIFIC ENERGY LTD|STOCK|A06145|AUS|AUD|AUSDQN1|20030520|20030529
AUSDQN1|PACIFIC ENERGY LIMITED|STOCK|A06145|AUS|AUD|AUSDQN1|20030530|20751231
AUSDQO1|AUTOMOTIVE INDUST LTD|STOCK|A06964|AUS|AUD|AUSDQO1|20020429|20020730
AUSDQO1|AUTOMOTIVE INDUSTRIAL & MINING SUPPLIES LIMITED|STOCK|A06964|AUS|AUD|AUSDQO1|20020731|20021030
AUSDQO1|AIS CORPORATION LIMITED|STOCK|A06964|AUS|AUD|AUSDQO1|20021031|20090129
AUSDQP1|EAST COAST MINERALS NL|STOCK|A28520|AUS|AUD|AUSDQP1|20020429|20120531
AUSDQP1|GLOBAL STRATEGIC METALS N.L.|STOCK|A28520|AUS|AUD|AUSDQP1|20120601|20751231
AUSDQQ1|INTEC LIMITED|STOCK|A20966|AUS|AUD|AUSDQQ1|20020501|20020730
AUSDQQ1|INTEC LTD|STOCK|A20966|AUS|AUD|AUSDQQ1|20020731|20751231
AUSDQR1|INDOPHIL RESOURCES NL|STOCK|A20508|AUS|AUD|AUSDQR1|20020502|20751231
AUSDQS1|COUNTY DIAMONDS LIMITE|STOCK|A11993|AUS|AUD|AUSDQS1|20020507|20020730
AUSDQS1|COUNTY DIAMONDS LIMITED|STOCK|A11993|AUS|AUD|AUSDQS1|20020731|20051030
AUSDQS1|TIANSHAN GOLDFIELD|STOCK|A11993|AUS|AUD|AUSDQS1|20051031|20051129
AUSDQS1|TIANSHAN GOLDFIELDS LIMITED|STOCK|A11993|AUS|AUD|AUSDQS1|20051130|20100308
AUSDQS1|CORVETTE RESOURCES|STOCK|A11993|AUS|AUD|AUSDQS1|20100309|20100311
AUSDQS1|CORVETTE RESOURCES LIMITED|STOCK|A11993|AUS|AUD|AUSDQS1|20100312|20101205
AUSDQS1|INTERNATIONAL GOLDFIELDS LTD|STOCK|A11993|AUS|AUD|AUSDQS1|20101206|20751231
AUSDQT1|CRYOSITE LIMITED|STOCK|A12379|AUS|AUD|AUSDQT1|20020508|20751231
AUSDQU1|VALDERA RESOURCES LIMI|STOCK|A40332|AUS|AUD|AUSDQU1|20020509|20020730
AUSDQU1|VALDERA RESOURCES LIMITED|STOCK|A40332|AUS|AUD|AUSDQU1|20020731|20030929
AUSDQU1|GOLDEN GATE PETROLEUM LTD|STOCK|A40332|AUS|AUD|AUSDQU1|20030930|20751231
AUSDQV1|REPCOL LIMITED|STOCK|A32295|AUS|AUD|AUSDQV1|20020515|20090730
AUSDQV1|RER GROUP LIMITED|STOCK|A32295|AUS|AUD|AUSDQV1|20090731|20751231
AUSDQW1|PREMIER BIONICS LIMITE|STOCK|A31114|AUS|AUD|AUSDQW1|20020528|20020730
AUSDQW1|PREMIER BIONICS LIMITED|STOCK|A31114|AUS|AUD|AUSDQW1|20020731|20070628
AUSDQW1|MEDIC VISION LIMITED|STOCK|A31114|AUS|AUD|AUSDQW1|20070629|20101212
AUSDQW1|MOTOPIA LIMITED|STOCK|A31114|AUS|AUD|AUSDQW1|20101213|20751231
AUSDQX1|MFS LEVERAGED TRUST|STOCK|A26221|AUS|AUD|AUSDQX1|19961231|20020730
AUSDQX1|MFS LEVERAGED INVESTMENTS AND SECURITIES TRUST|STOCK|A26221|AUS|AUD|AUSDQX1|20020731|20051030
AUSDQX1|MFS LIMITED|STOCK|A26221|AUS|AUD|AUSDQX1|20051031|20080330
AUSDQX1|OCTAVIAR LTD.|STOCK|A26221|AUS|AUD|AUSDQX1|20080331|20080331
AUSDQX1|MFS LIMITED|STOCK|A26221|AUS|AUD|AUSDQX1|20080401|20080429
AUSDQX1|OCTAVIAR LIMITED|STOCK|A26221|AUS|AUD|AUSDQX1|20080430|20090901
AUSDQY1|DSG AUSTRALIA LIMITED|STOCK|A13911|AUS|AUD|AUSDQY1|20020529|20020730
AUSDQY1|DSG AUSTRALIA LTD|STOCK|A13911|AUS|AUD|AUSDQY1|20020731|20050428
AUSDQY1|JV GLOBAL LIMITED|STOCK|A13911|AUS|AUD|AUSDQY1|20050429|20751231
AUSDQZ1|INTEROIL CORPORATION|STOCK|A44607|AUS|AUD|AUSDQZ1|20000810|20050629
AUSDRA1|IYS INSTALMENT RECEIPT LIMITED|STOCK|A21563|AUS|AUD|AUSDRA1|20010103|20021015
AUSDRA1|IYS INSTALMENT REC|STOCK|A21563|AUS|AUD|AUSDRA1|20021016|20021030
AUSDRA1|IYS INSTALMENT RECEIPT LIMITED|STOCK|A21563|AUS|AUD|AUSDRA1|20021031|20061018
AUSDRB1|RANGE RIVER GOLD NL|STOCK|A31970|AUS|AUD|AUSDRB1|20020614|20130416
AUSDRB1|THE WATERBERG COAL COMPANY LTD|STOCK|A31970|AUS|AUD|AUSDRB1|20130417|20751231
AUSDRC1|CITIC AUSTRALIA TRADIN|STOCK|A11213|AUS|AUD|AUSDRC1|20020617|20020730
AUSDRC1|CITIC AUSTRALIA TRADING LIMITED|STOCK|A11213|AUS|AUD|AUSDRC1|20020731|20090129
AUSDRD1|ALLIANCE FINANCE CORPO|STOCK|A05269|AUS|AUD|AUSDRD1|20020624|20020730
AUSDRD1|ALLIANCE FINANCE CORPORATION LIMITED|STOCK|A05269|AUS|AUD|AUSDRD1|20020731|20051030
AUSDRD1|CENTREPOINT ALLIANCE LIMITED|STOCK|A05269|AUS|AUD|AUSDRD1|20051031|20751231
AUSDRE1|SNOWBALL GROUP LIMITED|STOCK|A35331|AUS|AUD|AUSDRE1|20020627|20111204
AUSDRE1|SFG AUSTRALIA LTD|STOCK|A35331|AUS|AUD|AUSDRE1|20111205|20751231
AUSDRH1|APEX MINERALS NL|STOCK|A06034|AUS|AUD|AUSDRH1|20020606|20751231
AUSDRH2|APEX MINERALS NL|STOCK|A06034|AUS|AUD|AUSDRH2|20091005|20091102
AUSDRH3|APEX MINERALS RIGHTS|STOCK|A06034|AUS|AUD|AUSDRH3|20110214|20110307
AUSDRH4|APEX MINERALS NL|STOCK|A06034|AUS|AUD|AUSDRH4|20120329|20120401
AUSDRI1|JACKSON GOLD LIMITED|STOCK|A21607|AUS|AUD|AUSDRI1|20020610|20071230
AUSDRI1|JACKSON MINERALS LIMITED|STOCK|A21607|AUS|AUD|AUSDRI1|20071231|20090701
AUSDRJ1|PRIME INFRASTRUCTURE G|STOCK|A31339|AUS|AUD|AUSDRJ1|20020624|20020730
AUSDRJ1|PRIME INFRASTRUCTURE GROUP|STOCK|A31339|AUS|AUD|AUSDRJ1|20020731|20050728
AUSDRJ1|BABCOCK & BROWN INFRASTRUCTURE GROUP|STOCK|A31339|AUS|AUD|AUSDRJ1|20050729|20091230
AUSDRJ1|PRIME INFRASTRUCTURE GROUP|STOCK|A31339|AUS|AUD|AUSDRJ1|20091231|20110602
AUSDRJ2|BABCOCK & BROWN INFRASTRUCTURE GROUP|STOCK|A68121|AUS|AUD|AUSDRJ2|20030101|20070830
AUSDRJ2|BBI EPS LIMITED|STOCK|A68121|AUS|AUD|AUSDRJ2|20070831|20091231
AUSDRK1|MACQUARIE PROLOGIS TRU|STOCK|A25415|AUS|AUD|AUSDRK1|20020625|20020730
AUSDRK1|MACQUARIE PROLOGIS TRUST|STOCK|A25415|AUS|AUD|AUSDRK1|20020731|20070730
AUSDRL1|BHP STEEL (DETACHED)|STOCK|A08544|AUS|AUD|AUSDRL1|20020627|20020730
AUSDRL1|BHP STEEL LIMITED|STOCK|A08544|AUS|AUD|AUSDRL1|20020731|20031127
AUSDRL1|BLUESCOPE STEEL LIMITED|STOCK|A08544|AUS|AUD|AUSDRL1|20031128|20751231
AUSDRL2|BLUESCOPE STEEL|STOCK|A08544|AUS|AUD|AUSDRL2|20111125|20111213
AUSDRM1|FLETCHER BUILDING LTD|CROSS_LIST|A36263|AUS|AUD|NZEAAS4|20010329|20020730
AUSDRM1|FLETCHER BUILDING LIMITED|CROSS_LIST|A36263|AUS|AUD|NZEAAS4|20020731|20751231
AUSDRN1|SUNSHINE GAS LIMITED|STOCK|A36873|AUS|AUD|AUSDRN1|20020702|20021015
AUSDRN1|SUNSHINE GAS|STOCK|A36873|AUS|AUD|AUSDRN1|20021016|20021030
AUSDRN1|SUNSHINE GAS LIMITED|STOCK|A36873|AUS|AUD|AUSDRN1|20021031|20090226
AUSDRP1|IMAGE RESOURCES NL|STOCK|A20270|AUS|AUD|AUSDRP1|20020703|20021015
AUSDRP1|IMAGE RESOURCES|STOCK|A20270|AUS|AUD|AUSDRP1|20021016|20021030
AUSDRP1|IMAGE RESOURCES NL|STOCK|A20270|AUS|AUD|AUSDRP1|20021031|20751231
AUSDRQ1|AUSTRALIAN GROWTH LIMITED|STOCK|A22361|AUS|AUD|AUSDRQ1|20020705|20021015
AUSDRQ1|AUSTRALIAN GROWTH|STOCK|A22361|AUS|AUD|AUSDRQ1|20021016|20021030
AUSDRQ1|AUSTRALIAN GROWTH LIMITED|STOCK|A22361|AUS|AUD|AUSDRQ1|20021031|20050629
AUSDRQ1|RURALAUS INVESTMENTS LIMITED|STOCK|A22361|AUS|AUD|AUSDRQ1|20050630|20130711
AUSDRQ1|KANGAROO ISLAND PL|STOCK|A22361|AUS|AUD|AUSDRQ1|20130712|20751231
AUSDRQ2|RURALAUS INVESTMENTS LIMITED|STOCK|A22361|AUS|AUD|AUSDRQ2|20130408|20130418
AUSDRR1|INTERNATIONAL GOLDFIELDS LIMITED|STOCK|A20978|AUS|AUD|AUSDRR1|20020708|20021015
AUSDRR1|INTERNATIONAL GOLD|STOCK|A20978|AUS|AUD|AUSDRR1|20021016|20021030
AUSDRR1|INTERNATIONAL GOLDFIELDS LIMITED|STOCK|A20978|AUS|AUD|AUSDRR1|20021031|20030721
AUSDRS1|REED RESOURCES LTD|STOCK|A32152|AUS|AUD|AUSDRS1|20020709|20021015
AUSDRS1|REED RESOURCES|STOCK|A32152|AUS|AUD|AUSDRS1|20021016|20021030
AUSDRS1|REED RESOURCES LTD|STOCK|A32152|AUS|AUD|AUSDRS1|20021031|20751231
AUSDRU1|MOUNT CONQUEROR MIN NL|STOCK|A28522|AUS|AUD|AUSDRU1|20020627|20110110
AUSDRV1|DE GREY MINING LIMITED|STOCK|A55701|AUS|AUD|AUSDRV1|20020702|20751231
AUSDRV2|DE GREY MINING LTD|STOCK|A55701|AUS|AUD|AUSDRV2|20130425|20130506
AUSDRW1|JINDALEE RESOURCES LIMITED|STOCK|A21949|AUS|AUD|AUSDRW1|20020710|20021015
AUSDRW1|JINDALEE RESOURCES|STOCK|A21949|AUS|AUD|AUSDRW1|20021016|20021030
AUSDRW1|JINDALEE RESOURCES LIMITED|STOCK|A21949|AUS|AUD|AUSDRW1|20021031|20751231
AUSDRX1|ABB GRAIN LIMITED|STOCK|A04204|AUS|AUD|AUSDRX1|20020719|20021015
AUSDRX1|ABB GRAIN|STOCK|A04204|AUS|AUD|AUSDRX1|20021016|20021030
AUSDRX1|ABB GRAIN LIMITED|STOCK|A04204|AUS|AUD|AUSDRX1|20021031|20091002
AUSDRY1|BAXTER GROUP LIMITED|STOCK|A07826|AUS|AUD|AUSDRY1|20020802|20021015
AUSDRY1|BAXTER GROUP|STOCK|A07826|AUS|AUD|AUSDRY1|20021016|20021030
AUSDRY1|BAXTER GROUP LIMITED|STOCK|A07826|AUS|AUD|AUSDRY1|20021031|20070227
AUSDSA1|IMT HOLDINGS LIMITED|STOCK|A20325|AUS|AUD|AUSDSA1|20020815|20021015
AUSDSA1|IMT HLDGS|STOCK|A20325|AUS|AUD|AUSDSA1|20021016|20021030
AUSDSA1|IMT HOLDINGS LIMITED|STOCK|A20325|AUS|AUD|AUSDSA1|20021031|20051229
AUSDSA1|PHOSLOCK WATER SOLUTIONS LIMITED|STOCK|A20325|AUS|AUD|AUSDSA1|20051230|20751231
AUSDSB1|WESTONIA MINES LIMITED|STOCK|A53731|AUS|AUD|AUSDSB1|20020819|20021015
AUSDSB1|WESTONIA MINES|STOCK|A53731|AUS|AUD|AUSDSB1|20021016|20021030
AUSDSB1|WESTONIA MINES LIMITED|STOCK|A53731|AUS|AUD|AUSDSB1|20021031|20080929
AUSDSB1|CATALPA RESOURCES LIMITED|STOCK|A53731|AUS|AUD|AUSDSB1|20080930|20111107
AUSDSB1|EVOLUTION MINING|STOCK|A53731|AUS|AUD|AUSDSB1|20111108|20751231
AUSDSB2|CATALPA RESOURCES NPV|STOCK|A53731|AUS|AUD|AUSDSB2|20100319|20100330
AUSDSB2|CATALPA RESOURCES LIMITED|STOCK|A53731|AUS|AUD|AUSDSB2|20100331|20100430
AUSDSC1|MACQUARIE AIRPORTS|STOCK|A25032|AUS|AUD|AUSDSC1|20020814|20020929
AUSDSD1|SOUTHERN CROSS FLIERS TRUST|STOCK|A35406|AUS|AUD|AUSDSD1|20020813|20021015
AUSDSD1|SOUTHERN CROSS FLI|STOCK|A35406|AUS|AUD|AUSDSD1|20021016|20021030
AUSDSD1|SOUTHERN CROSS FLIERS TRUST|STOCK|A35406|AUS|AUD|AUSDSD1|20021031|20061228
AUSDSE1|MACQUARIE COMMUNICATIONS INFRASTRUCTURE GROUP|STOCK|A25407|AUS|AUD|AUSDSE1|20020812|20021015
AUSDSE1|MACQUARIE COMM INF|STOCK|A25407|AUS|AUD|AUSDSE1|20021016|20021030
AUSDSE1|MACQUARIE COMMUNICATIONS INFRASTRUCTURE GROUP|STOCK|A25407|AUS|AUD|AUSDSE1|20021031|20090731
AUSDSF1|UNIVERSAL RESOURCES LIMITED|STOCK|A55702|AUS|AUD|AUSDSF1|20020902|20030604
AUSDSF1|UNIVERSAL RESOURCES|STOCK|A55702|AUS|AUD|AUSDSF1|20030605|20030629
AUSDSF1|UNIVERSAL RESOURCES LIMITED|STOCK|A55702|AUS|AUD|AUSDSF1|20030630|20100830
AUSDSF1|ALTONA MINING LIMITED|STOCK|A55702|AUS|AUD|AUSDSF1|20100831|20751231
AUSDSG1|JACOBSEN ENTERTAINMENT LIMITED|STOCK|A21610|AUS|AUD|AUSDSG1|20020903|20021015
AUSDSG1|JACOBSEN ENT LTD|STOCK|A21610|AUS|AUD|AUSDSG1|20021016|20021030
AUSDSG1|JACOBSEN ENTERTAINMENT LIMITED|STOCK|A21610|AUS|AUD|AUSDSG1|20021031|20040720
AUSDSH1|GEODYNAMICS LIMITED|STOCK|A17273|AUS|AUD|AUSDSH1|20020911|20021015
AUSDSH1|GEODYNAMICS|STOCK|A17273|AUS|AUD|AUSDSH1|20021016|20021030
AUSDSH1|GEODYNAMICS LIMITED|STOCK|A17273|AUS|AUD|AUSDSH1|20021031|20751231
AUSDSH2|GEODYNAMICS LIMITED|STOCK|A17273|AUS|AUD|AUSDSH2|20070316|20070403
AUSDSI1|BREAKFREE LIMITED|STOCK|A09207|AUS|AUD|AUSDSI1|20020912|20021015
AUSDSI1|BREAK FREE|STOCK|A09207|AUS|AUD|AUSDSI1|20021016|20021030
AUSDSI1|BREAKFREE LIMITED|STOCK|A09207|AUS|AUD|AUSDSI1|20021031|20050530
AUSDSJ1|CHILD CARE CENTRES|STOCK|A10449|AUS|AUD|AUSDSJ1|20021001|20021030
AUSDSJ1|CHILD CARE CENTRES AUSTRALIA LIMITED|STOCK|A10449|AUS|AUD|AUSDSJ1|20021031|20041231
AUSDSK1|PI2 LIMITED|STOCK|A55350|AUS|AUD|AUSDSK1|20020531|20030130
AUSDSK1|NETWORK LIMITED|STOCK|A55350|AUS|AUD|AUSDSK1|20030131|20080629
AUSDSK1|OOHMEDIA GROUP LIMITED|STOCK|A55350|AUS|AUD|AUSDSK1|20080630|20120315
AUSDSL1|FUTUREONE LIMITED|STOCK|A18812|AUS|AUD|AUSDSL1|20021008|20030120
AUSDSL1|FUTUREONE LTD|STOCK|A18812|AUS|AUD|AUSDSL1|20030121|20030130
AUSDSL1|FUTUREONE LIMITED|STOCK|A18812|AUS|AUD|AUSDSL1|20030131|20030731
AUSDSM1|ARROW PHARMACEUTICALS LIMITED|STOCK|A55705|AUS|AUD|AUSDSM1|20021029|20030120
AUSDSM1|ARROW PHARMACEUTIC|STOCK|A55705|AUS|AUD|AUSDSM1|20030121|20030130
AUSDSM1|ARROW PHARMACEUTICALS LIMITED|STOCK|A55705|AUS|AUD|AUSDSM1|20030131|20051212
AUSDSM1|SIGMA PHARMACEUTICAL|STOCK|A55705|AUS|AUD|AUSDSM1|20051213|20051219
AUSDSM1|SIGMA PHARMACEUTIC|STOCK|A55705|AUS|AUD|AUSDSM1|20051220|20051229
AUSDSM1|SIGMA PHARMACEUTICALS LIMITED|STOCK|A55705|AUS|AUD|AUSDSM1|20051230|20751231
AUSDSN1|MONARCH RESOURCES LIMITED|STOCK|A55704|AUS|AUD|AUSDSN1|20021028|20030120
AUSDSN1|MONARCH RESOURCES|STOCK|A55704|AUS|AUD|AUSDSN1|20030121|20030130
AUSDSN1|MONARCH RESOURCES LIMITED|STOCK|A55704|AUS|AUD|AUSDSN1|20030131|20060730
AUSDSN1|MONARCH GOLD MINING COMPANY LIMITED|STOCK|A55704|AUS|AUD|AUSDSN1|20060731|20080102
AUSDSN1|MONARCH GOLD MININ|STOCK|A55704|AUS|AUD|AUSDSN1|20080103|20080130
AUSDSN1|MONARCH GOLD MINING COMPANY LIMITED|STOCK|A55704|AUS|AUD|AUSDSN1|20080131|20100330
AUSDSN1|SWAN GOLD MINING LIMITED|STOCK|A55704|AUS|AUD|AUSDSN1|20100331|20751231
AUSDSO1|UNITRACT LIMITED|STOCK|A55699|AUS|AUD|AUSDSO1|20020531|20041230
AUSDSO1|UNILIFE MEDICAL SOLUTIONS LIMITED|STOCK|A55699|AUS|AUD|AUSDSO1|20041231|20100226
AUSDSP1|CERVANTES SEAFOOD LIMITED|STOCK|A55706|AUS|AUD|AUSDSP1|20021105|20030120
AUSDSP1|CERVANTES SEAFOOD|STOCK|A55706|AUS|AUD|AUSDSP1|20030121|20030130
AUSDSP1|CERVANTES SEAFOOD LIMITED|STOCK|A55706|AUS|AUD|AUSDSP1|20030131|20751231
AUSDSQ1|PEPPERCORN MANAGEMENT GROUP LIMITED|STOCK|A55707|AUS|AUD|AUSDSQ1|20021105|20030120
AUSDSQ1|PEPPERCORN MANAGEM|STOCK|A55707|AUS|AUD|AUSDSQ1|20030121|20030130
AUSDSQ1|PEPPERCORN MANAGEMENT GROUP LIMITED|STOCK|A55707|AUS|AUD|AUSDSQ1|20030131|20041231
AUSDSR1|SCIGEN LIMITED|STOCK|A55709|AUS|AUD|AUSDSR1|20021114|20751231
AUSDSS1|WORLEY GROUP LIMITED|STOCK|A55711|AUS|AUD|AUSDSS1|20021127|20041129
AUSDSS1|WORLEYPARSONS LIMITED|STOCK|A55711|AUS|AUD|AUSDSS1|20041130|20751231
AUSDST1|WMC RESOURCES LTD|STOCK|A55563|AUS|AUD|AUSDST1|20021203|20021230
AUSDST1|WMC RESOURCES LIMITED|STOCK|A55563|AUS|AUD|AUSDST1|20021231|20050630
AUSDSU1|SALMAT|STOCK|A55730|AUS|AUD|AUSDSU1|20021203|20021230
AUSDSU1|SALMAT LIMITED|STOCK|A55730|AUS|AUD|AUSDSU1|20021231|20751231
AUSDSV1|SINO GOLD LIMITED|STOCK|A55712|AUS|AUD|AUSDSV1|20021202|20100101
AUSDSW1|MALACHITE RESOURCES NL|STOCK|A55710|AUS|AUD|AUSDSW1|20021125|20751231
AUSDSW2|MALACHITE RESOURCES LTD|STOCK|A55710|AUS|AUD|AUSDSW2|20110915|20110928
AUSDSX1|ABACUS PROPERTY GROUP|STOCK|A55708|AUS|AUD|AUSDSX1|20021113|20751231
AUSDSY1|VULCAN RESOURCES|STOCK|A55703|AUS|AUD|AUSDSY1|20020909|20021230
AUSDSY1|VULCAN RESOURCES LIMITED|STOCK|A55703|AUS|AUD|AUSDSY1|20021231|20100225
AUSDSZ1|AUSTRALIAN ETHICAL INVESTMENT LIMITED|STOCK|A55714|AUS|AUD|AUSDSZ1|20021216|20030604
AUSDSZ1|AUSTRALIAN ETHICAL INVESTMENT LTD|STOCK|A55714|AUS|AUD|AUSDSZ1|20030605|20030629
AUSDSZ1|AUSTRALIAN ETHICAL INVESTMENT LIMITED|STOCK|A55714|AUS|AUD|AUSDSZ1|20030630|20751231
AUSDTA1|ESPERANCE MINERALS NL ORDP AUD.10|STOCK|A55729|AUS|AUD|AUSDTA1|20021220|20021230
AUSDTA1|ESPERANCE MINERALS NL|STOCK|A55729|AUS|AUD|AUSDTA1|20021231|20100226
AUSDTA2|ESPERANCE MINERALS NL|STOCK|A55729|AUS|AUD|AUSDTA2|20100209|20100225
AUSDTA2|ESPERANCE MINERALS LIMITED|STOCK|A55729|AUS|AUD|AUSDTA2|20100226|20751231
AUSDTC1|NOVERA ENERGY LIMITED|STOCK|A55727|AUS|AUD|AUSDTC1|20021122|20030604
AUSDTC1|NOVERA ENERGY|STOCK|A55727|AUS|AUD|AUSDTC1|20030605|20030629
AUSDTC1|NOVERA ENERGY LIMITED|STOCK|A55727|AUS|AUD|AUSDTC1|20030630|20060427
AUSDTD1|VALAD PROPERTY GROUP|STOCK|A55713|AUS|AUD|AUSDTD1|20021212|20110831
AUSDTE1|RECORD REALTY|STOCK|A55728|AUS|AUD|AUSDTE1|20021216|20090929
AUSDTF1|GUINNESS PEAT GROUP PLC|GDR|A18193|AUS|AUD|UKIBTG1|20021216|20110530
AUSDTF1|GUINNESS PEAT GROUP PLC|GDR|A18193|AUS|AUD|NZEACT1|20110531|20110711
AUSDTF1|GUINNESS PEAT GROUP PLC|GDR|A18193|AUS|AUD|UKIBTG1|20110712|20751231
AUSDTG1|MPI MINES LIMITED|STOCK|A55731|AUS|AUD|AUSDTG1|20030107|20050128
AUSDTH1|COMPUTRONICS HOLDINGS LIMITED|STOCK|A55732|AUS|AUD|AUSDTH1|20030116|20751231
AUSDTI1|CP1 LIMITED|STOCK|A55733|AUS|AUD|AUSDTI1|20021223|20120829
AUSDTJ1|MEDAIRE INC|STOCK|A55734|AUS|AUD|AUSDTJ1|20030120|20030604
AUSDTJ1|MEDAIRE|STOCK|A55734|AUS|AUD|AUSDTJ1|20030605|20030629
AUSDTJ1|MEDAIRE INC|STOCK|A55734|AUS|AUD|AUSDTJ1|20030630|20080828
AUSDTK1|WALLACE ABSOLUTE RETURN LIMITED|STOCK|A55735|AUS|AUD|AUSDTK1|20021122|20111130
